region,year,weight_sum,effective_obs,ridge_rho_effective,smoother_status,leave_out,state_index,solver_backend,max_generalized_residual,max_interval_residual,d_2,kappa5_2,max_distance5_2,median_distance5_2,d_4,kappa5_4,max_distance5_4,median_distance5_4
New England,1999,487.71214410131756,688.2227429378926,0.08,smoothed,none,108,scipy.linalg.eigh subset_by_value,7.157316372737663e-14,7.157316372737663e-14,5,0.004508998678201127,0.9988398950896293,0.9984996543478633,2,0.0026586521222678595,0.9988398950896293,0.9986697747187463
New England,2000,485.8553865503218,683.0973133682089,0.08,smoothed,none,109,scipy.linalg.eigh subset_by_value,6.99695213357514e-14,6.99695213357514e-14,4,0.0032642654024741392,0.9987310905052492,0.9984400650508819,2,0.003117425306167115,0.9985458715891185,0.9984400650508819
New England,2001,481.5830321902473,671.6823689095588,0.08,smoothed,none,110,scipy.linalg.eigh subset_by_value,6.321410206550191e-14,6.321410206550191e-14,4,0.0023823148681358934,0.9996470979981121,0.9986196006423578,1,0.0031465357260361954,0.9984254926002059,0.9984254926002059
New England,2002,472.78623877986746,649.6078267342357,0.08,smoothed,none,111,scipy.linalg.eigh subset_by_value,6.161918467899829e-14,6.161918467899829e-14,3,0.0024285957212841435,0.9995608211203537,0.9984714277616472,1,0.0030548079436176776,0.9984714277616472,0.9984714277616472
New England,2003,456.5783452093432,613.0322088638045,0.08,smoothed,none,112,scipy.linalg.eigh subset_by_value,5.5177752170063397e-14,5.5177752170063397e-14,3,0.002757538927474119,0.9989309029208361,0.9987483506371055,1,0.0025017320996612163,0.9987483506371055,0.9987483506371055
New England,2004,429.856046326376,561.514312653505,0.08,smoothed,none,113,scipy.linalg.eigh subset_by_value,5.171503235256713e-14,5.171503235256713e-14,3,0.004089762240023039,0.9994384726803789,0.9987132540119682,0,,,
New England,2005,390.4315534450548,499.53804630064127,0.08,smoothed,none,114,scipy.linalg.eigh subset_by_value,5.197397750592261e-14,5.197397750592261e-14,2,0.0016176126182415043,0.9997086648957371,0.9991907321064304,0,,,
New England,2006,338.3836222554623,434.5832498811852,0.08,smoothed,none,115,scipy.linalg.eigh subset_by_value,5.16574045420991e-14,5.16574045420991e-14,1,0.0009049009937446351,0.9995474471010645,0.9995474471010645,0,,,
New England,2007,276.89625677652253,373.4350481948623,0.08,smoothed,none,116,scipy.linalg.eigh subset_by_value,5.393476921219853e-14,5.393476921219853e-14,1,0.0013597991011555682,0.9993198691604428,0.9993198691604428,0,,,
South Atlantic,1969,1668.510104717196,2298.0962326873723,0.08,smoothed,none,117,scipy.linalg.eigh subset_by_value,0.0,0.0,0,,,,0,,,
South Atlantic,1970,2067.711816163261,2698.9918201763417,0.08,smoothed,none,118,scipy.linalg.eigh subset_by_value,0.0,0.0,0,,,,0,,,
South Atlantic,1971,2422.3250442912504,3138.440567237501,0.08,smoothed,none,119,scipy.linalg.eigh subset_by_value,0.0,0.0,0,,,,0,,,
South Atlantic,1972,2711.0481747138765,3574.719406159434,0.08,smoothed,none,120,scipy.linalg.eigh subset_by_value,0.0,0.0,0,,,,0,,,
South Atlantic,1973,2929.6912930800086,3954.0596048294215,0.08,smoothed,none,121,scipy.linalg.eigh subset_by_value,0.0,0.0,0,,,,0,,,
South Atlantic,1974,3086.720503258649,4239.430314740322,0.08,smoothed,none,122,scipy.linalg.eigh subset_by_value,0.0,0.0,0,,,,0,,,
South Atlantic,1975,3195.8860150239816,4431.472994668043,0.08,smoothed,none,123,scipy.linalg.eigh subset_by_value,0.0,0.0,0,,,,0,,,
South Atlantic,1976,3270.3560753147294,4557.2721565313805,0.08,smoothed,none,124,scipy.linalg.eigh subset_by_value,0.0,0.0,0,,,,0,,,
South Atlantic,1977,3320.2412537971722,4643.943448152065,0.08,smoothed,none,125,scipy.linalg.eigh subset_by_value,0.0,0.0,0,,,,0,,,
South Atlantic,1978,3352.724502565501,4705.913144887474,0.08,smoothed,none,126,scipy.linalg.eigh subset_by_value,0.0,0.0,0,,,,0,,,
South Atlantic,1979,3373.054766549444,4748.639891678062,0.08,smoothed,none,127,scipy.linalg.eigh subset_by_value,1.5147703928652467e-14,1.5147703928652467e-14,1,0.052543037095288424,0.9733740097746146,0.9733740097746146,0,,,
South Atlantic,1980,3385.2606158200383,4775.751357659868,0.08,smoothed,none,128,scipy.linalg.eigh subset_by_value,2.038406881386625e-14,2.038406881386625e-14,1,0.03925569090830754,0.9801756521622502,0.9801756521622502,0,,,
South Atlantic,1981,3392.394473975337,4791.669260988698,0.08,smoothed,none,129,scipy.linalg.eigh subset_by_value,2.500630504389295e-14,2.500630504389295e-14,1,0.016790192574442416,0.9915693659172603,0.9915693659172603,0,,,
South Atlantic,1982,3396.586182715746,4800.628981338611,0.08,smoothed,none,130,scipy.linalg.eigh subset_by_value,4.551517996248155e-14,4.551517996248155e-14,3,0.011385670444121724,0.9956918265087611,0.9942764079990888,0,,,
South Atlantic,1983,3399.1412083682344,4805.510001169664,0.08,smoothed,none,131,scipy.linalg.eigh subset_by_value,3.841262381709906e-14,3.841262381709906e-14,3,0.03833743034185629,0.9847364013963706,0.9832116721229085,0,,,
South Atlantic,1984,3400.725601107819,4807.841877806914,0.08,smoothed,none,132,scipy.linalg.eigh subset_by_value,4.29179792971039e-14,4.29179792971039e-14,5,0.2119326649063072,0.9731224861317477,0.9126888552002544,0,,,
South Atlantic,1985,3401.58273887761,4808.444233355748,0.08,smoothed,none,133,scipy.linalg.eigh subset_by_value,4.244999848052993e-14,4.244999848052993e-14,7,0.18873734437565584,0.9996377694063301,0.9620803371635385,1,0.8856765201358195,0.3381175533215931,0.3381175533215931
South Atlantic,1986,3401.7349613463093,4807.937494965187,0.08,smoothed,none,134,scipy.linalg.eigh subset_by_value,6.632658036395064e-14,6.632658036395064e-14,8,0.17740101961928337,0.9987565775885107,0.9701134220309087,2,0.46941854438066677,0.9987565775885107,0.6255212731040772
South Atlantic,1987,3401.15211091386,4806.894061072867,0.08,smoothed,none,135,scipy.linalg.eigh subset_by_value,8.175044571711487e-14,8.175044571711487e-14,10,0.1960978167460524,0.9990085011451248,0.9522481874967346,2,0.47916173869692885,0.9990085011451248,0.6039773777942474
South Atlantic,1988,3399.874161183954,4805.741520838535,0.08,smoothed,none,136,scipy.linalg.eigh subset_by_value,8.579244181216617e-14,8.579244181216617e-14,10,0.15009378336102114,0.9993672575399094,0.9754019898609388,2,0.48641837357844425,0.9993672575399094,0.5839871539042452
South Atlantic,1989,3398.0695033460565,4804.605198053203,0.08,smoothed,none,137,scipy.linalg.eigh subset_by_value,1.0099674284582669e-13,1.0099674284582669e-13,9,0.145855286989519,0.9993146485508865,0.9933515392755576,3,0.3417438915049335,0.9993146485508865,0.9795338168834256
South Atlantic,1990,3396.0198597119384,4803.319188476131,0.08,smoothed,none,138,scipy.linalg.eigh subset_by_value,9.663484547623011e-14,9.663484547623011e-14,9,0.12312966842663389,0.9995139223228355,0.9950231689490145,4,0.25569719488717746,0.9978827776572908,0.9924529819609401
South Atlantic,1991,3394.0502603832333,4801.713762323488,0.08,smoothed,none,139,scipy.linalg.eigh subset_by_value,8.860234620984209e-14,8.860234620984209e-14,10,0.1073326238194908,0.9999301003116118,0.9955529768041498,4,0.2529739034219742,0.997656001111785,0.9929575030293613
South Atlantic,1992,3392.4471650904557,4799.939426892325,0.08,smoothed,none,140,scipy.linalg.eigh subset_by_value,9.53601633035636e-14,9.53601633035636e-14,10,0.1063232687453645,0.9997671122947958,0.9941733923328435,4,0.25110387579257426,0.9966423319366838,0.9817150587251647
South Atlantic,1993,3391.4068948696645,4798.483178781427,0.08,smoothed,none,141,scipy.linalg.eigh subset_by_value,8.070567503815139e-14,8.070567503815139e-14,9,0.11769537766661335,0.9993604050542176,0.9882459254142145,4,0.24989146043548457,0.9964312530120797,0.9103169049303705
South Atlantic,1994,3391.027286275078,4797.862775399637,0.08,smoothed,none,142,scipy.linalg.eigh subset_by_value,9.619957103280916e-14,9.619957103280916e-14,9,0.11728322107770417,0.9993094831886232,0.9922474804427338,4,0.24912959834232495,0.9922474804427338,0.9265737225670123
South Atlantic,1995,3391.3167840416722,4798.254211322855,0.08,smoothed,none,143,scipy.linalg.eigh subset_by_value,1.0072066850207221e-13,1.0072066850207221e-13,8,0.1273155711073121,0.9994271420234783,0.9838331038664639,4,0.24869606058383592,0.9757011534296767,0.8637294851883192
South Atlantic,1996,3392.167179623699,4799.234872860157,0.08,smoothed,none,144,scipy.linalg.eigh subset_by_value,1.0737142008058806e-13,1.0737142008058806e-13,8,0.12700278838519827,0.9996304620853486,0.9898547739501294,4,0.24842634461705132,0.9857352125723104,0.9239072678929612
South Atlantic,1997,3393.2170432905136,4799.5680886666805,0.08,smoothed,none,145,scipy.linalg.eigh subset_by_value,1.0195542930817109e-13,1.0195542930817109e-13,7,0.1444116204444088,0.9983552938045275,0.9931325630369703,1,0.0032867073324755903,0.9983552938045275,0.9983552938045275
South Atlantic,1998,3393.4995761786486,4796.585185769678,0.08,smoothed,none,146,scipy.linalg.eigh subset_by_value,7.676743736026775e-14,7.676743736026775e-14,6,0.008859099354856056,0.9981975726643834,0.9972156552435012,1,0.0036016059269330177,0.9981975726643834,0.9981975726643834
South Atlantic,1999,3390.7166410622867,4784.423679488996,0.08,smoothed,none,147,scipy.linalg.eigh subset_by_value,7.585507288779803e-14,7.585507288779803e-14,4,0.005855198517287928,0.9976656143767346,0.9974091646053624,1,0.004663321890292628,0.9976656143767346,0.9976656143767346
South Atlantic,2000,3379.9869687626374,4750.755360710587,0.08,smoothed,none,148,scipy.linalg.eigh subset_by_value,8.22626118105642e-14,8.22626118105642e-14,6,0.16253750531067288,0.9975293383333464,0.9967040603755863,1,0.005396474272970991,0.9972981127662024,0.9972981127662024
South Atlantic,2001,3352.157820286751,4673.4504765536185,0.08,smoothed,none,149,scipy.linalg.eigh subset_by_value,7.747065695791992e-14,7.747065695791992e-14,6,0.1628098457718718,0.9989794091801464,0.9975338007266019,1,0.005871831596102719,0.9970597617013222,0.9970597617013222
South Atlantic,2002,3292.3898760515485,4521.906099714256,0.08,smoothed,none,150,scipy.linalg.eigh subset_by_value,8.845408653458053e-14,8.845408653458053e-14,5,0.1942274483082776,0.999696403978402,0.9992033408801962,2,0.48408393733020905,0.9967439413519834,0.5962668642068801
South Atlantic,2003,3180.5279027894885,4269.032432197006,0.08,smoothed,none,151,scipy.linalg.eigh subset_by_value,8.384579160434044e-14,8.384579160434044e-14,6,0.16556395834604468,0.9999170180068441,0.9969214542396166,1,0.9628890386092279,0.19264205509382412,0.19264205509382412
South Atlantic,2004,2994.9943524338833,3911.49505977936,0.08,smoothed,none,152,scipy.linalg.eigh subset_by_value,8.065109034573856e-14,8.065109034573856e-14,6,0.16574139019673667,0.9993463804124765,0.9967834162918965,1,0.9624670449733548,0.19373423813731303,0.19373423813731303
South Atlantic,2005,2720.6389834624206,3480.5001910267474,0.08,smoothed,none,153,scipy.linalg.eigh subset_by_value,8.366311296520984e-14,8.366311296520984e-14,5,0.19787189456008591,0.9986962750021863,0.9980656006334078,1,0.9614278487278334,0.1963979411097953,0.1963979411097953
South Atlantic,2006,2358.113500372807,3028.3101673158317,0.08,smoothed,none,154,scipy.linalg.eigh subset_by_value,7.758358392759951e-14,7.758358392759951e-14,5,0.19807082059967845,0.9985227751033626,0.9980311839868778,2,0.48136837496323603,0.9985227751033626,0.5995304227437677
South Atlantic,2007,1929.6908823779427,2602.3870156769767,0.08,smoothed,none,155,scipy.linalg.eigh subset_by_value,7.276441896021776e-14,7.276441896021776e-14,4,0.24679318622356225,0.9987430876420424,0.9931030984694822,2,0.48041129514595576,0.9981970419788994,0.6025152448457295
West South Central,1969,849.0830302999937,1166.0632146186401,0.08,smoothed,none,156,scipy.linalg.eigh subset_by_value,0.0,0.0,0,,,,0,,,
West South Central,1970,1050.5779580138474,1360.9405982338967,0.08,smoothed,none,157,scipy.linalg.eigh subset_by_value,0.0,0.0,0,,,,0,,,
West South Central,1971,1226.8250291040426,1574.3844283924977,0.08,smoothed,none,158,scipy.linalg.eigh subset_by_value,0.0,0.0,0,,,,0,,,
West South Central,1972,1366.9737036501056,1789.951338265962,0.08,smoothed,none,159,scipy.linalg.eigh subset_by_value,0.0,0.0,0,,,,0,,,
West South Central,1973,1470.3153749756611,1984.6008514863902,0.08,smoothed,none,160,scipy.linalg.eigh subset_by_value,0.0,0.0,0,,,,0,,,
West South Central,1974,1543.8666254948566,2138.538507192929,0.08,smoothed,none,161,scipy.linalg.eigh subset_by_value,0.0,0.0,0,,,,0,,,
West South Central,1975,1597.7338456519287,2246.764013657062,0.08,smoothed,none,162,scipy.linalg.eigh subset_by_value,2.1506753252479226e-14,2.1506753252479226e-14,1,0.03185333523138546,0.9839444419115413,0.9839444419115413,0,,,
West South Central,1976,1640.9375852654891,2320.119044127276,0.08,smoothed,none,163,scipy.linalg.eigh subset_by_value,3.5051276198058844e-14,3.5051276198058844e-14,2,0.13155020895721917,0.9820679107303196,0.9304774104305831,0,,,
West South Central,1977,1679.2840713960343,2374.6203734536593,0.08,smoothed,none,164,scipy.linalg.eigh subset_by_value,5.6280100608162806e-14,5.6280100608162806e-14,3,0.17825609509951643,0.9794912020503527,0.8748995452435898,0,,,
West South Central,1978,1715.2813510507342,2421.217999309179,0.08,smoothed,none,165,scipy.linalg.eigh subset_by_value,7.772598250977644e-14,7.772598250977644e-14,5,0.29090332757095927,0.9672164483473424,0.8539030009810646,1,0.0644923420463527,0.9672164483473424,0.9672164483473424
West South Central,1979,1749.1656058758617,2463.8665093386635,0.08,smoothed,none,166,scipy.linalg.eigh subset_by_value,8.56673166081833e-14,8.56673166081833e-14,7,0.2945322699810922,0.9688964195542279,0.8439824676294034,2,0.17446666125459037,0.9688964195542279,0.9064394435918157
West South Central,1980,1780.0948308351428,2502.9110558977764,0.08,smoothed,none,167,scipy.linalg.eigh subset_by_value,1.0380310689368032e-13,1.0380310689368032e-13,8,0.31333090887291914,0.9924742987143931,0.8908543573759293,3,0.3125870956687566,0.9924742987143931,0.8492972410628661
West South Central,1981,1807.0293538132873,2538.0099820390333,0.08,smoothed,none,168,scipy.linalg.eigh subset_by_value,1.3682523674344762e-13,1.3682523674344762e-13,9,0.29608356420926984,0.9953642993134584,0.9432421688596969,4,0.46851920967352356,0.9876054676813373,0.6944565688942037
West South Central,1982,1829.2284696115864,2568.784303496568,0.08,smoothed,none,169,scipy.linalg.eigh subset_by_value,1.218925075372842e-13,1.218925075372842e-13,9,0.3075067572254743,0.9908127359858929,0.8679722723183135,5,0.4247115847571454,0.9574063845145258,0.7091226752222094
West South Central,1983,1846.457077670996,2594.7196027522054,0.08,smoothed,none,170,scipy.linalg.eigh subset_by_value,1.0602976301972743e-13,1.0602976301972743e-13,11,0.261905661790622,0.9952816269886255,0.9821468658877169,5,0.4868478258464027,0.9821468658877169,0.6288457775788652
West South Central,1984,1859.0006156334969,2615.4860264855706,0.08,smoothed,none,171,scipy.linalg.eigh subset_by_value,9.391519429290456e-14,9.391519429290456e-14,12,0.24204296903499922,0.9973795777545175,0.9114698536891153,6,0.45488582071990974,0.8634087913723981,0.7741589409943627
West South Central,1985,1867.558396587774,2631.334808677019,0.08,smoothed,none,172,scipy.linalg.eigh subset_by_value,1.177433278985187e-13,1.177433278985187e-13,13,0.22523297608794912,0.997958760878793,0.9663558879949966,7,0.39290927764786154,0.9825121320760404,0.7973995714399564
West South Central,1986,1873.0709720138152,2643.0055842584898,0.08,smoothed,none,173,scipy.linalg.eigh subset_by_value,1.2908926692896308e-13,1.2908926692896308e-13,12,0.24258276956107597,0.9972539795966388,0.9215406215717294,6,0.42398549976776506,0.9201069685801546,0.7610907387280468
West South Central,1987,1876.5285778389834,2651.2764083857346,0.08,smoothed,none,174,scipy.linalg.eigh subset_by_value,1.2750630012092275e-13,1.2750630012092275e-13,12,0.238756894928195,0.9960118378684383,0.9463995761584918,6,0.41182527124562274,0.9873376652609305,0.8066671260879286
West South Central,1988,1878.7993177707472,2656.731556157801,0.08,smoothed,none,175,scipy.linalg.eigh subset_by_value,8.270322493055676e-14,8.270322493055676e-14,11,0.23456667245717763,0.9857050221355327,0.9380612292026712,5,0.15804856734355988,0.9771533562889343,0.9380612292026712
West South Central,1989,1880.5103573413182,2659.9587050947957,0.08,smoothed,none,176,scipy.linalg.eigh subset_by_value,1.0657168831171221e-13,1.0657168831171221e-13,12,0.19908444018471008,0.9975992670108514,0.9383092142949091,5,0.10545315933489,0.9975992670108514,0.9401509715778303
West South Central,1990,1882.0073328565422,2661.757134299301,0.08,smoothed,none,177,scipy.linalg.eigh subset_by_value,9.887670400197781e-14,9.887670400197781e-14,11,0.1170407511941581,0.9996436024778114,0.9409116290388622,4,0.06295391012365585,0.9996436024778114,0.9888583481889568
West South Central,1991,1883.3958788440968,2662.9808242738695,0.08,smoothed,none,178,scipy.linalg.eigh subset_by_value,1.0286137205582233e-13,1.0286137205582233e-13,10,0.05077609662114683,0.999619942602845,0.9935136358158694,4,0.022070610373814435,0.999619942602845,0.9974381436623896
West South Central,1992,1884.6383109843475,2664.195204071577,0.08,smoothed,none,179,scipy.linalg.eigh subset_by_value,9.984996432578538e-14,9.984996432578538e-14,9,0.02245218246744177,0.9996177898596792,0.9929904231992789,4,0.009208946050654912,0.9996177898596792,0.9975876589501376
West South Central,1993,1885.6578732137934,2665.5274488551054,0.08,smoothed,none,180,scipy.linalg.eigh subset_by_value,9.708551215031775e-14,9.708551215031775e-14,8,0.020092046490084125,0.9996103225382013,0.9944692582015209,4,0.01150914022594809,0.9996103225382013,0.9933475083529231
West South Central,1994,1886.4078477543874,2666.8050012976773,0.08,smoothed,none,181,scipy.linalg.eigh subset_by_value,1.0795760161026494e-13,1.0795760161026494e-13,8,0.01583784422898691,0.9995833658073735,0.9950480651748141,3,0.012850871600725719,0.9995833658073735,0.9936591513339034
West South Central,1995,1886.886581370367,2667.787400378095,0.08,smoothed,none,182,scipy.linalg.eigh subset_by_value,1.0047005615036486e-13,1.0047005615036486e-13,6,0.007978680037647776,0.9997677259198943,0.9984311818448769,2,0.014869937579438343,0.9989786757023794,0.9925161450161357
West South Central,1996,1887.0984735445645,2668.2541963815233,0.08,smoothed,none,183,scipy.linalg.eigh subset_by_value,9.824626761645795e-14,9.824626761645795e-14,5,0.00872854841163066,0.9995055671273277,0.9985909225034812,2,0.016231073590823073,0.9992631781386458,0.9918233590214949
West South Central,1997,1886.9533744889786,2667.8064317887774,0.08,smoothed,none,184,scipy.linalg.eigh subset_by_value,8.08805335215709e-14,8.08805335215709e-14,4,0.009677372583428602,0.9995063848198792,0.998575152762242,1,0.032027175155686406,0.9838560996631132,0.9838560996631132
West South Central,1998,1886.057683776511,2665.272970789589,0.08,smoothed,none,185,scipy.linalg.eigh subset_by_value,6.36516361994193e-14,6.36516361994193e-14,3,0.011866650020623053,0.9991884133392941,0.9983747014399695,0,,,
West South Central,1999,1883.301136712384,2657.5478874564965,0.08,smoothed,none,186,scipy.linalg.eigh subset_by_value,4.930571653091766e-14,4.930571653091766e-14,1,0.02452906273197121,0.987659322473103,0.987659322473103,0,,,
West South Central,2000,1876.1433517368362,2637.789962419075,0.08,smoothed,none,187,scipy.linalg.eigh subset_by_value,4.451870723919797e-14,4.451870723919797e-14,2,0.012853663979068633,0.9942527240388348,0.9935521351172742,0,,,
West South Central,2001,1859.6496569358642,2593.7224388908876,0.08,smoothed,none,188,scipy.linalg.eigh subset_by_value,3.613128103871469e-14,3.613128103871469e-14,2,0.008537735442681885,0.9968438538251,0.995721348842075,0,,,
West South Central,2002,1825.6817811927922,2508.484333166776,0.08,smoothed,none,189,scipy.linalg.eigh subset_by_value,4.7711234722795525e-14,4.7711234722795525e-14,2,0.00715445640464971,0.9964806245050492,0.9964163484527637,1,0.007282547823272237,0.9963520724004782,0.9963520724004782
West South Central,2003,1763.094729627505,2367.2471543517536,0.08,smoothed,none,190,scipy.linalg.eigh subset_by_value,6.160047042990948e-14,6.160047042990948e-14,1,0.007507387868671563,0.996239234386665,0.996239234386665,1,0.007507387868671563,0.996239234386665,0.996239234386665
West South Central,2004,1659.9056318777566,2168.3090524809554,0.08,smoothed,none,191,scipy.linalg.eigh subset_by_value,7.686878320438091e-14,7.686878320438091e-14,1,0.007602467635008028,0.9961915138993064,0.9961915138993064,1,0.007602467635008028,0.9961915138993064,0.9961915138993064
West South Central,2005,1507.6664555903603,1928.9853669288439,0.08,smoothed,none,192,scipy.linalg.eigh subset_by_value,8.701625535734722e-14,8.701625535734722e-14,1,0.007653492349877027,0.9961659036777574,0.9961659036777574,1,0.007653492349877027,0.9961659036777574,0.9961659036777574
West South Central,2006,1306.681371287514,1678.1599320846149,0.08,smoothed,none,193,scipy.linalg.eigh subset_by_value,9.532126319967672e-14,9.532126319967672e-14,1,0.007684759832608653,0.9961502096407907,0.9961502096407907,1,0.007684759832608653,0.9961502096407907,0.9961502096407907
West South Central,2007,1069.2455452725412,1442.0338011509887,0.08,smoothed,none,194,scipy.linalg.eigh subset_by_value,9.768978883004449e-14,9.768978883004449e-14,1,0.00770566103316674,0.9961397185971621,0.9961397185971621,1,0.00770566103316674,0.9961397185971621,0.9961397185971621
